author_id,conversation_id,created_at,entities,id,lang,possibly_sensitive,public_metrics,text,withheld,uuid
2438599950,1.51E+18,2022-04-01 00:51:06+00:00,"{'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 278, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 255, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/yuKGAjnjcR'}, {'display_url': 'pic.twitter.com/9iIRZrkD8U', 'end': 302, 'expanded_url': 'https://twitter.com/DocCacahuete/status/1509694812894769156/photo/1', 'media_key': '3_1509691636636344324', 'start': 279, 'url': 'https://t.co/9iIRZrkD8U'}, {'display_url': 'pic.twitter.com/9iIRZrkD8U', 'end': 302, 'expanded_url': 'https://twitter.com/DocCacahuete/status/1509694812894769156/photo/1', 'media_key': '3_1509692402784784392', 'start': 279, 'url': 'https://t.co/9iIRZrkD8U'}, {'display_url': 'pic.twitter.com/9iIRZrkD8U', 'end': 302, 'expanded_url': 'https://twitter.com/DocCacahuete/status/1509694812894769156/photo/1', 'media_key': '3_1509692612105678850', 'start': 279, 'url': 'https://t.co/9iIRZrkD8U'}, {'display_url': 'pic.twitter.com/9iIRZrkD8U', 'end': 302, 'expanded_url': 'https://twitter.com/DocCacahuete/status/1509694812894769156/photo/1', 'media_key': '3_1509692967333896192', 'start': 279, 'url': 'https://t.co/9iIRZrkD8U'}]}",1.51E+18,fr,FALSE,"{'like_count': 6, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 2}","Le projet de loi US d’aide à l’Ukraine est en fait un permis de tuer et frauder !
De + 6,5 milliards de $ ont déjà servi pour les armes livrées et le renforcement des forces de l’OTAN en JANV et FÉVRIER, avant que la guerre n’ait officiellement commencé.
https://t.co/yuKGAjnjcR https://t.co/9iIRZrkD8U",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.44E+18,1.51E+18,2022-03-31 22:53:12+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/GxBjXOx8F0'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/GxBjXOx8F0,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
7.05E+17,1.51E+18,2022-03-31 20:56:21+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/XhSeGel0EI'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/XhSeGel0EI,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.06E+18,1.51E+18,2022-03-31 20:09:42+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.911, 'start': 4, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 92, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 69, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/osimY1W2Bk'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud https://t.co/osimY1W2Bk #,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
200838452,1.51E+18,2022-03-31 19:38:59+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/MxknzLsmDZ'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/MxknzLsmDZ,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
60496486,1.51E+18,2022-03-31 18:23:44+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/gTyGtL1bUC'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/gTyGtL1bUC,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
524956178,1.51E+18,2022-03-31 17:30:52+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9154, 'start': 4, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 92, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 69, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/SEvS16Xivz'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","The Ukraine ‘aid’ bill that’s actually a license to kill and defraud https://t.co/SEvS16Xivz
twittersaysstayinformed
themoreyouknow",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
2744205720,1.51E+18,2022-03-31 17:24:02+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9217000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9506, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/A0W1Pj0eRB'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/A0W1Pj0eRB #
So, they do not want peace. No, they don’t.",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
98215866,1.51E+18,2022-03-31 17:15:09+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9144, 'start': 4, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 92, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 69, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/cYcQCdYTpw'}]}",1.51E+18,en,TRUE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud https://t.co/cYcQCdYTpw,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.50E+18,1.51E+18,2022-03-31 15:46:46+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/3dUQlEfzOy'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/3dUQlEfzOy,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
2534181947,1.51E+18,2022-03-31 14:36:12+00:00,"{'mentions': [{'end': 64, 'id': '1146329871418843136', 'start': 52, 'username': 'vonderleyen'}, {'end': 79, 'id': '1489164711652466688', 'start': 65, 'username': 'Bundeskanzler'}, {'end': 91, 'id': '68964628', 'start': 80, 'username': 'kajakallas'}, {'end': 108, 'id': '3987701367', 'start': 92, 'username': 'oleksiireznikov'}, {'end': 124, 'id': '1976143068', 'start': 109, 'username': 'EmmanuelMacron'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 148, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 125, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/OELCLSQyWq'}]}",1.51E+18,it,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",Semplicemente un fantastico riassunto della realtà. @vonderleyen @Bundeskanzler @kajakallas @oleksiireznikov @EmmanuelMacron https://t.co/OELCLSQyWq,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.42E+18,1.51E+18,2022-03-31 14:32:33+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9063, 'start': 4, 'type': 'Place'}, {'end': 95, 'normalized_text': 'Ukraine', 'probability': 0.9898, 'start': 89, 'type': 'Place'}, {'end': 143, 'normalized_text': 'Russia', 'probability': 0.9699000000000001, 'start': 138, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 168, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 145, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/xPPr7WIwhP'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}","The Ukraine ‘aid’ bill that’s actually a license to kill and defraud
Papers show how the Ukraine stays a Western proxy in a war with with Russia
https://t.co/xPPr7WIwhP",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
614066028,1.51E+18,2022-03-31 14:20:33+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9144, 'start': 4, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 92, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 69, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/aelCnt6E2Z'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud https://t.co/aelCnt6E2Z,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.36E+18,1.51E+18,2022-03-31 14:16:36+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/3bChyqrY4q'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/3bChyqrY4q,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
